,gene_numb,rxn_numb,aerobic growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns
BEK.xml,1099,3972,0.0879397870694553,480,0.02277375176766864,477
BEM.xml,1100,3972,0.0879397870694553,480,0.02277375176766864,477
BEN.xml,1099,3976,0.0879397870694561,515,0.022773751767668698,444
BEP.xml,1116,3985,0.08793978706945445,495,0.0227737517676688,474
BEQ.xml,1115,3983,0.01253960289850865,528,0.022773751767668673,489
BER.xml,1114,3982,0.012539609067222209,507,0.02277375176766866,463
BES.xml,1117,3985,0.01253960289850874,524,0.02277375176766876,478
BET.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BEV.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BFA.xml,1112,3983,0.012569441379562932,510,0.022773751767668673,444
BFB.xml,1117,3985,0.08793978706945445,495,0.0227737517676688,474
BFC.xml,1117,3986,0.08793987479512864,471,0.0227737517676688,481
BFD.xml,1119,3985,0.08793978706945445,495,0.0227737517676688,474
BFE.xml,1112,3980,0.0879398747951283,475,0.022773751767668746,487
BFG.xml,1113,3980,0.0879398747951283,475,0.022773751767668746,487
BFH.xml,1107,3980,0.08793978706945635,521,0.022773751767668677,462
BFK.xml,1116,3985,0.08793978706945622,507,0.02277375176766874,452
BFL.xml,1112,3983,0.012569441379562932,510,0.022773751767668673,444
BFM.xml,1112,3980,0.0879398747951283,475,0.022773751767668746,487
BFN.xml,1102,3971,0.08793987479512894,477,0.022773751767668708,473
BFP.xml,1120,3993,0.0879398747951272,488,0.022773751767668673,488
BFQ.xml,1112,3982,0.012539609067222209,507,0.02277375176766866,463
BFR.xml,1112,3982,0.012539609067222209,507,0.02277375176766866,463
BFS.xml,1102,3972,0.08793987479512878,484,0.02277375176766874,462
BFT.xml,1099,3977,0.08793987479512914,500,0.022773751767668673,455
BFV.xml,1105,3973,0.0879398429364095,472,0.022773751767668705,457
BGA.xml,1107,3974,0.08793987479512878,470,0.022773751767668673,450
BGB.xml,1101,3973,0.08793987479512809,482,0.022773751767668667,493
BGC.xml,1104,3969,0.08793987479512864,468,0.02277375176766878,495
BGD.xml,1100,3972,0.08793987479512876,507,0.022773751767668774,453
BGE.xml,1101,3977,0.08793987479512914,500,0.022773751767668673,455
BGF.xml,1107,3978,0.0879398747951283,500,0.022773751767668708,454
BGG.xml,1107,3978,0.0879398747951283,500,0.022773751767668708,454
BGH.xml,1107,3978,0.0879398747951283,500,0.022773751767668708,454
BGI.xml,1102,3978,0.0879398747951283,500,0.022773751767668708,454
BGK.xml,1103,3978,0.0879398747951283,500,0.022773751767668708,454
BGL.xml,1106,3978,0.0879398747951283,500,0.022773751767668708,454
BGM.xml,1100,3975,0.08793984293641008,491,0.02277375176766871,488
BGN.xml,1104,3972,0.08793984293640983,491,0.0227737517676687,467
BGP.xml,1103,3975,0.08793984293641008,491,0.02277375176766871,488
BGQ.xml,1105,3969,0.08793987479512864,468,0.02277375176766878,495
BGR.xml,1100,3978,0.0879398747951283,500,0.022773751767668708,454
BGS.xml,1098,3974,0.08793978706945571,490,0.022773751767668684,496
BGT.xml,1105,3969,0.08793987479512864,468,0.02277375176766878,495
BGV.xml,1107,3974,0.08793987479512878,470,0.022773751767668673,450
BHA.xml,1121,3986,0.08793987479512823,507,0.02277375176766865,460
BHB.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
BHC.xml,1118,3984,0.08793987479512867,498,0.022773751767667556,463
BHD.xml,1116,3982,0.012539602898508527,540,0.022773751767668587,491
BHE.xml,1116,3984,0.012539602898508745,513,0.022773751767668618,464
BHF.xml,1115,3983,0.01253960289850865,528,0.022773751767668673,489
BHG.xml,1124,3985,0.08793978706945585,476,0.0227737517676687,437
BHH.xml,1115,3983,0.08793978706945564,523,0.022773751767668673,448
BHI.xml,1112,3983,0.08793978706945564,523,0.022773751767668673,448
BHK.xml,1113,3981,0.012539602898508681,488,0.022773751767668774,438
BHL.xml,1123,3989,0.08793978706945599,510,0.022773751767668677,456
BHM.xml,1114,3983,0.01253960289850865,528,0.022773751767668673,489
BHN.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
BHP.xml,1112,3993,0.08793987479512884,501,0.02277375176766878,479
BHQ.xml,1112,3993,0.08793987479512884,501,0.02277375176766878,479
BHR.xml,1112,3993,0.08793987479512884,501,0.02277375176766878,479
BHS.xml,1112,3993,0.08793987479512884,501,0.02277375176766878,479
BHT.xml,1116,3984,0.08793978706945575,479,0.022773751767668847,459
BHV.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BIA.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BIB.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BIC.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
BID.xml,1113,3983,0.01253960289850865,528,0.022773751767668673,489
BIE.xml,1121,3981,0.08793978706945577,505,0.022773751767668732,474
BIF.xml,1112,3982,0.08793978706945564,492,0.02277375176766867,474
BIG.xml,1114,3983,0.08793987479512799,511,0.022773751767668673,454
BIH.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
BII.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BIK.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BIL.xml,1118,3984,0.08793987479512867,498,0.022773751767667556,463
BIM.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BIN.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BIP.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BIQ.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
BIR.xml,1112,3982,0.08793978706945596,518,0.02277375176766876,484
BIS.xml,1117,3985,0.08793978706945442,499,0.022773751767668653,466
BIT.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BKA.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BKC.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
BKD.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
BKE.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
BKF.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BKG.xml,1107,3980,0.0879398429364095,484,0.022773751767668705,463
BKH.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
BKI.xml,1114,3983,0.01253960289850865,528,0.022773751767668673,489
BKK.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BKL.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BKM.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
BKN.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BKP.xml,1114,3981,0.08793978706945577,505,0.022773751767668732,474
BKQ.xml,1118,3986,0.08793987479512864,471,0.0227737517676688,481
BKR.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BKS.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
BKT.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BLA.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BLB.xml,1119,3990,0.08793978706945547,487,0.0227737517676687,486
BLC.xml,1114,3988,0.0879397870694541,506,0.02277375176766873,488
BLD.xml,1115,3988,0.0879397870694541,506,0.02277375176766873,488
BLE.xml,1113,3982,0.08793978706945564,492,0.02277375176766867,474
BLF.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
BLG.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
BLH.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BLI.xml,1121,3986,0.08793987479512864,471,0.0227737517676688,481
BLK.xml,1115,3982,0.08793978706945596,518,0.02277375176766876,484
BLL.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BLM.xml,1111,3982,0.08793978706945564,492,0.02277375176766867,474
BLN.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
BLP.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
BLQ.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BLR.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BLS.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
BLT.xml,1116,3982,0.0,35,0.0,0
BLV.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BMA.xml,1119,3996,0.08793987479512896,485,0.022773751767668608,467
BMB.xml,1119,3996,0.08793987479512896,485,0.022773751767668608,467
BMC.xml,1119,3996,0.08793987479512896,485,0.022773751767668608,467
BMD.xml,1121,3984,0.012569441379562915,516,0.02277375176766873,492
BME.xml,1112,3978,0.012539602898508709,531,0.02277375176766875,479
BMF.xml,1123,3984,0.08793987479512894,473,0.022773751767668705,457
BMG.xml,1114,3980,0.012569447548695753,480,0.022773751767668757,461
BMH.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
BMI.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BMK.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
BML.xml,1113,3981,0.08793978706945577,505,0.022773751767668732,474
BMM.xml,1118,3985,0.08793987479512852,489,0.02277375176766868,473
BMN.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
BMQ.xml,1121,3983,0.08793987479512884,480,0.022773751767668684,479
BMR.xml,1111,3987,0.0,70,0.0,0
BMV.xml,1110,3979,0.0,30,0.0,0
BNA.xml,1109,3979,0.0,30,0.0,0
BNB.xml,1115,3979,0.0,30,0.0,0
BNC.xml,1110,3979,0.0,30,0.0,0
BND.xml,1109,3979,0.0,30,0.0,0
BNE.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BNF.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BNG.xml,1117,3985,0.08793987479512852,489,0.02277375176766868,473
BNH.xml,1114,3988,0.0879397870694541,506,0.02277375176766873,488
BNI.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
BNK.xml,1113,3983,0.08793987479512753,493,0.02277375176766868,474
BNL.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BNM.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BNN.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BNP.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
BNQ.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BNR.xml,1113,3983,0.08793987479512753,493,0.02277375176766868,474
BNT.xml,1115,3986,0.08793978706945586,479,0.02277375176766874,472
BNV.xml,1113,3983,0.01253960289850865,528,0.022773751767668673,489
BPA.xml,1121,3981,0.08793978706945577,505,0.022773751767668732,474
BPB.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
BPC.xml,1113,3982,0.08793987479512894,471,0.0227737517676687,452
BPF.xml,1113,3982,0.012539602898508527,540,0.022773751767668587,491
BPG.xml,1110,3982,0.012539609067222209,507,0.02277375176766866,463
BPH.xml,1110,3982,0.012539609067222209,507,0.02277375176766866,463
BPI.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
BPK.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
BPL.xml,1112,3996,0.08793987479512864,461,0.02277375176766875,486
BPM.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
BPN.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BPP.xml,1117,3988,0.0879397870694541,506,0.02277375176766873,488
BPQ.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
BPR.xml,1111,3983,0.0879398747951286,494,0.022773751767668726,474
BPT.xml,1114,3983,0.08793978706945552,478,0.022773751767668705,476
BPV.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
BQA.xml,1116,3985,0.01253960289850874,524,0.02277375176766876,478
BQB.xml,1118,3985,0.08793978706945442,499,0.022773751767668653,466
BQC.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
BQE.xml,1115,3984,0.08793978706945596,506,0.022773751767668694,466
BQG.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BQH.xml,1113,3980,0.0879398429364095,484,0.022773751767668705,463
BQI.xml,1111,3982,0.08793978706945622,496,0.022773751767668732,487
BQM.xml,1117,3985,0.08793978706945442,499,0.022773751767668653,466
BQN.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
BQP.xml,1118,3994,0.08793978706945466,509,0.02277375176766874,449
BQQ.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
BQR.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BQS.xml,1114,3981,0.08793978706945535,496,0.02277375176766861,492
BQT.xml,1114,3982,0.012539609067222209,507,0.02277375176766866,463
BRA.xml,1116,3984,0.08793987479512864,479,0.02277375176766876,457
BRB.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
BRC.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
BRD.xml,1116,3985,0.08793978706945622,507,0.02277375176766874,452
BRE.xml,1113,3984,0.08793978706945596,506,0.022773751767668694,466
BRF.xml,1120,3984,0.08793987479512867,498,0.022773751767667556,463
BRG.xml,1115,4003,0.01256944754869563,493,0.022773751767668757,480
BRH.xml,1107,3982,0.08793978706945596,518,0.02277375176766876,484
BRK.xml,1103,3977,0.0,22,0.0,0
BRL.xml,1114,3993,0.08793978706945597,501,0.022773751767668687,461
BRM.xml,1110,3992,0.08793987479512798,468,0.022773751767668646,460
BRP.xml,1110,3986,0.08793987479512823,507,0.02277375176766865,460
BRQ.xml,1105,3980,0.08793987479512852,494,0.022773751767668667,467
BRV.xml,1117,3983,0.08793978706945564,515,0.022773751767668646,470
BSA.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BSB.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BSC.xml,1113,3981,0.012539609067222212,501,0.0227737517676687,493
BSD.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
BSE.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
BSG.xml,1117,3982,0.08793978706945564,492,0.02277375176766867,474
BSI.xml,1108,3985,0.08793987479512852,489,0.02277375176766868,473
BSK.xml,1123,3993,0.0879398747951272,488,0.022773751767668673,488
BSL.xml,1117,3985,0.08793978706945445,495,0.0227737517676688,474
BSM.xml,1120,3984,0.08793987479512867,498,0.022773751767667556,463
BSN.xml,1120,3984,0.08793987479512867,498,0.022773751767667556,463
BSP.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BSR.xml,1118,3989,0.08793984293640889,479,0.0227737517676687,442
BSS.xml,1116,3986,0.08793978706945563,514,0.022773751767668687,470
BST.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
BTA.xml,1115,3982,0.0879398747951286,495,0.02277375176766869,483
BTB.xml,1105,3975,0.012539606829550921,519,0.022773751767668705,478
BTC.xml,1114,3982,0.012569441379562953,515,0.02277375176766868,482
BTD.xml,1115,3981,0.08793987479512792,504,0.022773751767668687,443
BTE.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BTF.xml,1110,3980,0.08793987479512852,494,0.022773751767668667,467
BTG.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
BTH.xml,1119,3989,0.08793984293640889,479,0.0227737517676687,442
BTI.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
BTL.xml,1112,3985,0.08793978706945442,499,0.022773751767668653,466
BTN.xml,1117,3985,0.08793978706945442,499,0.022773751767668653,466
BTP.xml,1117,3987,0.0879398426798096,509,0.022773751767668736,455
BTR.xml,1117,3987,0.0879398426798096,509,0.022773751767668736,455
BTS.xml,1114,3991,0.08793978706945593,521,0.022773751767668715,484
BTT.xml,1116,3981,0.08793978706945577,505,0.022773751767668732,474
BTV.xml,1114,3981,0.08793978706945577,505,0.022773751767668732,474
BVA.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
BVB.xml,1119,3985,0.08793987479512894,492,0.022773751767668705,478
BVC.xml,1118,3982,0.08793978706945564,492,0.02277375176766867,474
BVD.xml,1111,3982,0.0879398747951286,495,0.02277375176766869,483
BVE.xml,1107,3976,0.08793978706945596,485,0.02277375176766871,461
BVF.xml,1117,3984,0.08793978706945575,479,0.022773751767668847,459
BVG.xml,1119,3985,0.08793987479512894,492,0.022773751767668705,478
BVH.xml,1123,3986,0.08793987479512823,507,0.02277375176766865,460
BVK.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
BVM.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
BVT.xml,1109,3982,0.08793987479512894,471,0.0227737517676687,452
BVV.xml,1111,3982,0.08793987479512894,471,0.0227737517676687,452
CAA.xml,1107,3980,0.0879398429364095,484,0.022773751767668705,463
CAB.xml,1108,3981,0.08793978706945577,505,0.022773751767668732,474
CAC.xml,1105,3982,0.08793987479512941,487,0.022773751767668653,459
CAD.xml,1111,3982,0.08793987479512894,471,0.0227737517676687,452
CAE.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
CAF.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
CAH.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
CAI.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
CAK.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
CAL.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
CAM.xml,1115,3985,0.08793987479512864,471,0.022773751767668694,477
CAN.xml,1110,3983,0.0879398747951286,494,0.022773751767668726,474
CAP.xml,1107,3981,0.08793978706945577,505,0.022773751767668732,474
CAQ.xml,1112,3985,0.08793987479512864,471,0.022773751767668694,477
CAR.xml,1112,3985,0.08793978706945442,499,0.022773751767668653,466
CAS.xml,1115,3985,0.08793978706945442,499,0.022773751767668653,466
CAT.xml,1112,3985,0.08793978706945442,499,0.022773751767668653,466
CAV.xml,1111,3983,0.0879398747951286,494,0.022773751767668726,474
CBA.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
CBB.xml,1110,3983,0.0879398747951286,494,0.022773751767668726,474
CBC.xml,1111,3983,0.0879398747951286,494,0.022773751767668726,474
CBD.xml,1110,3983,0.0879398747951286,494,0.022773751767668726,474
CBE.xml,1110,3983,0.0879398747951286,494,0.022773751767668726,474
CBF.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CBG.xml,1116,3985,0.08793978706945622,507,0.02277375176766874,452
CBH.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
CBI.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
CBK.xml,1113,3980,0.0,37,0.0,0
CBL.xml,1122,3984,0.0,161,0.0,135
CBM.xml,1121,3983,0.0,129,0.0,131
CBN.xml,1118,3988,0.0879397870694541,506,0.02277375176766873,488
CBR.xml,1103,3980,0.08793987479512852,494,0.022773751767668667,467
CCC.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCD.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCE.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCF.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCG.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCH.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCI.xml,1114,4002,0.01253960289850873,492,0.022773751767668673,459
CCL.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CCM.xml,1116,3985,0.08793978706945445,495,0.0227737517676688,474
CCN.xml,1115,3993,0.0879398747951272,488,0.022773751767668673,488
CCP.xml,1119,3993,0.0879398747951272,488,0.022773751767668673,488
CCQ.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CCR.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CCS.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
CCT.xml,1113,3992,0.08793978706945596,503,0.02277375176766868,461
CCV.xml,1116,3995,0.08793987479512894,482,0.022773751767668802,499
CDA.xml,1107,3981,0.08793987479512874,485,0.022773751767668705,477
CDB.xml,1119,3993,0.0879398747951272,488,0.022773751767668673,488
CDC.xml,1119,3992,0.08793987479512894,500,0.022773751767668673,466
CDD.xml,1120,3992,0.08793987479512894,500,0.022773751767668673,466
CDE.xml,1120,3992,0.08793987479512894,500,0.022773751767668673,466
CDF.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDG.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDH.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDI.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDK.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
CDL.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
CDM.xml,1115,3983,0.08793978706945596,506,0.02277375176766871,474
CDN.xml,1120,3994,0.08793987479512859,471,0.02277375176766877,467
CDP.xml,1116,3993,0.0879398747951272,488,0.022773751767668673,488
CDQ.xml,1116,3993,0.0879398747951272,488,0.022773751767668673,488
CDR.xml,1108,3977,0.08793987479512798,500,0.0227737517676687,487
CDS.xml,1115,3984,0.08793987479512895,449,0.02277375176766866,481
CDT.xml,1103,3965,0.0,32,0.0,0
CDV.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
CEA.xml,1115,3986,0.08793987479512859,472,0.02277375176766871,459
CEB.xml,1116,3986,0.08793987479512859,472,0.02277375176766871,459
CEC.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CED.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
CEE.xml,1115,3988,0.0879397870694541,506,0.02277375176766873,488
CEF.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
CEG.xml,1113,3982,0.08793987479512941,487,0.022773751767668653,459
CEH.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CEI.xml,1112,3982,0.08793987479512941,487,0.022773751767668653,459
CEK.xml,1115,3994,0.08793987479512796,509,0.022773751767668743,465
CEL.xml,1113,3993,0.08793978706945572,516,0.02277375176766861,476
CEM.xml,1109,3981,0.08793978706945535,496,0.02277375176766861,492
CEN.xml,1119,3994,0.08793987479512796,509,0.022773751767668743,465
CEP.xml,1114,3993,0.0879398747951272,488,0.022773751767668673,488
CEQ.xml,1109,3983,0.0879398747951286,494,0.022773751767668726,474
CER.xml,1096,3973,0.08793987479512842,464,0.022773751767668667,457
CES.xml,1097,3973,0.08793987479512842,464,0.022773751767668667,457
CET.xml,1094,3973,0.08793987479512842,464,0.022773751767668667,457
CEV.xml,1109,3993,0.012569441379588597,556,0.02277375176766869,490
CFA.xml,1111,3971,0.08793987479512894,483,0.022773751767668715,458
CFB.xml,1112,3984,0.08793987479512867,498,0.022773751767667556,463
CFC.xml,1117,3988,0.0879398747951281,456,0.022773751767668722,462
CFD.xml,1101,3976,0.08793987479512906,486,0.022773751767668764,458
CFE.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
CFF.xml,1123,3984,0.08793987479512867,498,0.022773751767667556,463
CFG.xml,1102,3976,0.08793987479512853,475,0.022773751767668677,451
CFH.xml,1102,3976,0.08793987479512853,475,0.022773751767668677,451
CFI.xml,1111,3979,0.08793987479512863,463,0.022773751767668767,476
CFM.xml,1101,3976,0.08793987479512906,486,0.022773751767668764,458
CFN.xml,1110,3979,0.08793987479512863,463,0.022773751767668767,476
CFP.xml,1117,3983,0.08793987479512684,487,0.022773751767668684,452
CFQ.xml,1118,3986,0.08793987479512864,471,0.0227737517676688,481
CFR.xml,1111,3979,0.0879398747951286,501,0.022773751767668705,487
CFS.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CFT.xml,1121,3985,0.08793987479512852,489,0.02277375176766868,473
CFV.xml,1111,3981,0.012539609067222212,501,0.0227737517676687,493
CGB.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
CGC.xml,1107,3982,0.0879398747951286,495,0.02277375176766869,483
CGD.xml,1107,3978,0.0,38,0.0,0
CGE.xml,1107,3978,0.0,38,0.0,0
CGG.xml,1113,3993,0.08793987479512884,501,0.02277375176766878,479
CGH.xml,1109,3981,0.08793987479512894,479,0.02277375176766868,467
CGI.xml,1113,3993,0.08793987479512884,501,0.02277375176766878,479
CGK.xml,1114,4003,0.01256944754869563,493,0.022773751767668757,480
CGL.xml,1112,3991,0.08793978706945593,521,0.022773751767668715,484
CGN.xml,1115,4004,0.08793987479512892,473,0.02277375176766876,455
CGP.xml,1115,4004,0.08793987479512892,473,0.02277375176766876,455
CGQ.xml,1115,4003,0.01256944754869563,493,0.022773751767668757,480
CGR.xml,1113,3993,0.08793987479512896,487,0.022773751767668698,459
CGS.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CGT.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
CGV.xml,1111,3981,0.08793978706945577,505,0.022773751767668732,474
CHA.xml,1112,3981,0.08793978706945524,516,0.02277375176766867,459
CHB.xml,1118,3984,0.08793987479512867,498,0.022773751767667556,463
CHC.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
CHD.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CHE.xml,1119,3988,0.08793987479512798,479,0.022773751767668743,462
CHF.xml,1116,3985,0.08793987479512864,471,0.022773751767668694,477
CHG.xml,1111,3981,0.08793978706945577,505,0.022773751767668732,474
CHH.xml,1103,3980,0.012539602898508603,507,0.022773751767668646,453
CHI.xml,1111,3982,0.08793984293640966,483,0.022773751767668673,468
CHK.xml,1106,3977,0.08793987479512798,500,0.0227737517676687,487
CHL.xml,1114,3983,0.08793987479512684,487,0.022773751767668684,452
CHM.xml,1115,4003,0.01256944754869563,493,0.022773751767668757,480
CHN.xml,1112,3980,0.08793987479512777,471,0.022773751767668732,487
CHP.xml,1112,3980,0.08793987479512777,471,0.022773751767668732,487
CHQ.xml,1113,4001,0.012539602898508716,506,0.02277375176766873,439
CHR.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
CHS.xml,1118,3984,0.08793978706945575,479,0.022773751767668847,459
CHT.xml,1119,3984,0.08793978706945575,479,0.022773751767668847,459
CHV.xml,1116,3984,0.08793978706945575,479,0.022773751767668847,459
CIA.xml,1112,3982,0.012539609067222209,507,0.02277375176766866,463
CIB.xml,1112,3982,0.012539609067222209,507,0.02277375176766866,463
CIC.xml,1114,3989,0.08793987479512874,494,0.022773751767668708,478
CID.xml,1114,3980,0.08793987479512798,495,0.02277375176766865,479
CIE.xml,1115,3983,0.08793987479512684,487,0.022773751767668684,452
CIF.xml,1112,3978,0.08793987479512894,464,0.022773751767668726,475
CIG.xml,1115,3981,0.08793978706945577,505,0.022773751767668732,474
CIH.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
CII.xml,1114,3983,0.08793987479512799,511,0.022773751767668673,454
CIK.xml,1114,3983,0.08793987479512799,511,0.022773751767668673,454
CIL.xml,1114,3979,0.08793987479512917,498,0.022773751767668656,466
CIM.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIN.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIP.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
CIQ.xml,1107,3980,0.01253960289850865,503,0.022773751767668774,468
CIR.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIS.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIT.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIV.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKA.xml,1113,3982,0.08793987479512884,456,0.022773751767668677,453
CKB.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKC.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKD.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKE.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKF.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
