,pvalue,qvalue,FoldChange,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),size,sig
r_0020,0.8008450031686457,0.8758834404563108,1.0268074851077886,0.09645152983611865,0.05755368439668295,403.85194121171503,8.657682663865279,0.038165717863256995,0.038165717863256995,0.10268074851077887,normal
r_0021,0.0008447275790304264,0.002067913653954728,1.1431787657907213,3.073283326552283,2.6844675992308447,39.04404791755847,5.287030727907239,0.19305102415926498,0.19305102415926498,0.11431787657907214,normal
r_0022,0.0008447275790304264,0.002067913653954728,1.1431787657907213,3.073283326552283,2.6844675992308447,39.04404791755847,5.287030727907239,0.19305102415926498,0.19305102415926498,0.11431787657907214,normal
r_0023,0.08474970266249263,0.13822885889909187,1.151681494826426,1.0718618168094258,0.8594012771339266,165.59777860384315,7.371539509841948,0.20374178503695045,0.20374178503695045,0.1151681494826426,normal
r_0024,0.22604640052679967,0.32222614333501676,1.1491053541087028,0.6458024041076552,0.49183922665568097,199.71521089160075,7.641800406593533,0.2005110755142949,0.2005110755142949,0.11491053541087029,normal
r_0025,0.2050265049643132,0.2948720483897462,1.1591348516328461,0.6881899915507435,0.530366393285531,198.90865287643902,7.635962227084631,0.21304841661594706,0.21304841661594706,0.11591348516328462,normal
r_0026,0.3532747087935655,0.4527807932245984,1.0894882417903171,0.4518874529261968,0.3441120040227198,419.78881646744105,8.713519922288837,0.12365062637365687,0.12365062637365687,0.1089488241790317,normal
r_0027,0.11720259449144958,0.1848706807744095,0.8248255611434145,0.9310627743175167,0.7331319595143355,109.81009273668755,6.778866849509482,-0.27783905272033943,0.27783905272033943,0.08248255611434145,normal
r_0028,0.7173610250142144,0.7929763512852708,1.0418106368511622,0.14426222269918137,0.1007397643336657,8.571269944924001,3.0995089741755173,0.05909307214373936,0.05909307214373936,0.10418106368511622,normal
r_0029,0.9424197878966076,0.9692710327243496,0.9902997734227597,0.025755603622250302,0.013554766233037498,174.07221684824918,7.443542146848662,-0.014062785689467654,0.014062785689467654,0.09902997734227596,normal
r_0030,0.14634911139289802,0.2223954232374341,1.1596815797630313,0.8346099101849729,0.652874154514349,397.209287159793,8.633755544722431,0.21372873090565914,0.21372873090565914,0.11596815797630314,normal
r_0032,0.3696220980209739,0.46897642413777263,1.1152283512271017,0.4322420721876389,0.32884898910629334,173.04293901018588,7.434986263535685,0.15733914283873054,0.15733914283873054,0.11152283512271018,normal
r_0033,0.3405925195574865,0.4424406697606445,1.0850078753927774,0.4677648946898633,0.3541449589167045,69.71760114960361,6.123451024805493,0.11770551432770014,0.11770551432770014,0.10850078753927775,normal
r_0034,0.8720856257221904,0.9463456790038428,0.9850273769550981,0.05944087177270263,0.023950196514054157,54.04173157866182,5.756001996418573,-0.02176427280719781,0.02176427280719781,0.09850273769550981,normal
r_0035,0.8720856257221904,0.9463456790038428,0.9850273769550981,0.05944087177270263,0.023950196514054157,54.04173157866182,5.756001996418573,-0.02176427280719781,0.02176427280719781,0.09850273769550981,normal
r_0036,0.8720856257221904,0.9463456790038428,0.9850273769550981,0.05944087177270263,0.023950196514054157,54.04173157866182,5.756001996418573,-0.02176427280719781,0.02176427280719781,0.09850273769550981,normal
r_0037,0.8720856257221904,0.9463456790038428,0.9850273769550981,0.05944087177270263,0.023950196514054157,54.04173157866182,5.756001996418573,-0.02176427280719781,0.02176427280719781,0.09850273769550981,normal
r_0038,0.0007332308984726657,0.0018148253399812076,1.3477396082849635,3.134759242082115,2.7411651654115423,268.04006191761414,8.06630483527272,0.43054178574519547,0.43054178574519547,0.13477396082849635,normal
r_0039,0.5667459991546193,0.6631547022888936,1.051864438495516,0.24661153701742156,0.17838514653776094,96.86355791149938,6.597882090672292,0.07294878589234739,0.07294878589234739,0.1051864438495516,normal
r_0040,0.5667459991546193,0.6631547022888936,1.051864438495516,0.24661153701742156,0.17838514653776094,96.86355791149938,6.597882090672292,0.07294878589234739,0.07294878589234739,0.1051864438495516,normal
r_0041,0.7841438591026386,0.860461665323782,1.0142390926577263,0.10560425430145527,0.06526847328435638,61.17976483257597,5.934982656253427,0.0203977875792154,0.0203977875792154,0.10142390926577263,normal
r_0042,0.8008450031686457,0.8758834404563108,1.0268074851077886,0.09645152983611865,0.05755368439668295,403.85194121171503,8.657682663865279,0.038165717863256995,0.038165717863256995,0.10268074851077887,normal
r_0043,0.00010895256642439079,0.00028960527062113646,0.7229895155299497,3.9627625353046114,3.5381935385355034,89.10662639627834,6.477460816349285,-0.46795336887642125,0.46795336887642125,0.07229895155299497,normal
r_0044,0.7002932939955959,0.7751734730402047,0.9643302687959462,0.15472003243346322,0.11060109755349644,6.701816434842141,2.744552171148507,-0.05240076217529873,0.05240076217529873,0.09643302687959462,normal
r_0045,0.5985231634082983,0.6739606126718733,0.9452917285448742,0.22291903732817572,0.17136548358203135,72.14537846435908,6.172835075465231,-0.08116846356987711,0.08116846356987711,0.09452917285448742,normal
r_0057,0.37463363947679496,0.46929708161223405,1.0966053693050202,0.4263932286073007,0.32855214649844433,11.469026770300811,3.519671068348173,0.13304444262730736,0.13304444262730736,0.10966053693050201,normal
r_0058,0.0034943218619453765,0.008148022083412873,1.4758939842665013,2.4566370946510516,2.0889478026110786,288.0561537260983,8.17020626812752,0.5615890941177524,0.5615890941177524,0.14758939842665014,normal
r_0059,0.936104990415354,0.9692710327243496,0.9796943520501576,0.02867543950873753,0.013554766233037498,72.56753723724788,6.181252404255295,-0.02959637174099155,0.02959637174099155,0.09796943520501576,normal
r_0060,0.08474970266249263,0.13822885889909187,1.151681494826426,1.0718618168094258,0.8594012771339266,165.59777860384315,7.371539509841948,0.20374178503695045,0.20374178503695045,0.1151681494826426,normal
r_0061,0.5274575909064014,0.6321378452793542,0.9398512054002874,0.2778124531406845,0.19918820824211736,253.6478840997848,7.986683315505044,-0.08949572344051025,0.08949572344051025,0.09398512054002875,normal
r_0062,0.29375708909778236,0.39749993205536616,1.0722583827558656,0.5320116439750185,0.4006629412414281,5862.385651791279,12.517272162212908,0.1006525947918815,0.1006525947918815,0.10722583827558656,normal
r_0063,0.49650460230586646,0.601330536386684,0.9620493513544882,0.3040767214953308,0.22088674152702262,38.69431563549823,5.274049738600333,-0.05581719140331053,0.05581719140331053,0.09620493513544882,normal
r_0064,0.29375708909778236,0.39749993205536616,1.0722583827558656,0.5320116439750185,0.4006629412414281,5862.385651791279,12.517272162212908,0.1006525947918815,0.1006525947918815,0.10722583827558656,normal
r_0065,0.5667459991546193,0.6631547022888936,1.051864438495516,0.24661153701742156,0.17838514653776094,96.86355791149938,6.597882090672292,0.07294878589234739,0.07294878589234739,0.1051864438495516,normal
r_0066,0.32784099027051317,0.4317265963106868,1.0511652570292727,0.4843367471189114,0.3647911960155475,46.82880637454861,5.549324360354069,0.07198949780113106,0.07198949780113106,0.10511652570292726,normal
r_0067,8.764340847871055e-07,2.4357488332903204e-06,0.7649476791816993,6.057280740938912,5.613367496802654,37.00393881425995,5.209606938746711,-0.38656702102518126,0.38656702102518126,0.07649476791816992,normal
r_0068,0.37466851685704805,0.46929708161223405,1.0656186955901104,0.426352798845635,0.32855214649844433,134.4366197458707,7.070782363082385,0.09169129889431075,0.09169129889431075,0.10656186955901104,normal
r_0069,0.023342086078536925,0.042941334234019274,1.1791008468402568,1.6318603337271143,1.3671244656876145,272.2560073689249,8.088820072346802,0.23768711527638628,0.23768711527638628,0.11791008468402568,normal
r_0072,0.030287664316785184,0.05314528287742655,0.8434265170622907,1.5187342167114901,1.2745352769773386,31.887139574680354,4.994902781799862,-0.24566571468259876,0.24566571468259876,0.08434265170622907,normal
r_0073,0.25283568408896456,0.35712707815722916,1.0812114746580541,0.5971616316979564,0.4471772193999848,128.24867544947224,7.002800115549777,0.11264872806962015,0.11264872806962015,0.10812114746580541,normal
r_0074,0.0010718678741273159,0.002603384758209108,0.8723632903553897,2.9698587454957686,2.5844616421025917,35.30259326647612,5.141702260119429,-0.1969990332265923,0.1969990332265923,0.08723632903553898,normal
r_0075,0.0015946269490320977,0.0038087560639099983,0.8189509690518422,2.7973409006483836,2.4192168413296757,79.22807434738407,6.30793983257685,-0.2881510152106189,0.2881510152106189,0.08189509690518422,normal
r_0076,0.8636081488398392,0.9384106895245634,1.0199348262496108,0.06368326839954909,0.027607053774996327,170.07248095312843,7.4100059104098195,0.028476967049182213,0.028476967049182213,0.10199348262496108,normal
r_0077,0.0005667263828949225,0.0014228224089263422,1.1999766712585909,3.246626569114326,2.846849303455039,60.9503115268498,5.929561689598194,0.263006358678215,0.263006358678215,0.11999766712585909,normal
r_0078,0.8636081488398392,0.9384106895245634,1.0199348262496108,0.06368326839954909,0.027607053774996327,170.07248095312843,7.4100059104098195,0.028476967049182213,0.028476967049182213,0.10199348262496108,normal
r_0079,0.00962465282417005,0.02116792841230628,0.7116997967940776,2.0166149271978027,1.6743216418920677,131.32914760601236,7.037043337839681,-0.4906592708407046,0.4906592708407046,0.07116997967940776,normal
r_0080,0.005062136946534368,0.01151707654445983,0.823120220573733,2.295666110003586,1.9386577467579613,78.29366568976691,6.290823686597513,-0.2808249364653231,0.2808249364653231,0.0823120220573733,normal
r_0081,0.004281319600885874,0.009902856997568876,0.722197089243,2.3684223508341633,2.004239492344063,137.8041907753124,7.106475952409286,-0.46953548925485505,0.46953548925485505,0.07221970892429999,normal
r_0082,0.25283568408896456,0.35712707815722916,1.0812114746580541,0.5971616316979564,0.4471772193999848,128.24867544947224,7.002800115549777,0.11264872806962015,0.11264872806962015,0.10812114746580541,normal
r_0083,0.0010718678741273159,0.002603384758209108,0.8723632903553897,2.9698587454957686,2.5844616421025917,35.30259326647612,5.141702260119429,-0.1969990332265923,0.1969990332265923,0.08723632903553898,normal
r_0084,0.402757831201495,0.4984344764131593,1.039757677155321,0.3949560064282208,0.30239192542162924,53.68789649377101,5.74652497571327,0.056247337307443,0.056247337307443,0.1039757677155321,normal
r_0085,3.4046248910649144e-05,9.263800294809736e-05,0.5000581264329742,4.46793073006972,4.033210815857246,654.0999831027169,9.353367366937738,-0.9998322923148678,0.9998322923148678,0.05000581264329742,down
r_0086,2.0561483205102858e-05,5.640401421454306e-05,1.2409499070338887,4.68694556066128,4.2486899866339005,67.76490976692914,6.082466500841293,0.3114448799063051,0.3114448799063051,0.12409499070338888,normal
r_0087,0.24618657983130898,0.34920512750288174,1.0764286476231375,0.608735625101139,0.4569193880195646,82.46014988655637,6.365625178480489,0.10625269188608323,0.10625269188608323,0.10764286476231374,normal
r_0088,0.9806514772235306,0.9909870762306544,0.9989426151621614,0.008485313121922803,0.003932009246622395,54.164024279337106,5.759263027156208,-0.0015262909425939495,0.0015262909425939495,0.09989426151621614,normal
r_0089,0.9806514772235306,0.9909870762306544,0.9989426151621614,0.008485313121922803,0.003932009246622395,54.164024279337106,5.759263027156208,-0.0015262909425939495,0.0015262909425939495,0.09989426151621614,normal
r_0090,0.012836186590992059,0.025044245834266,0.7815897056276034,1.8915639784845077,1.60129204183225,92.96602228348581,6.538631623581415,-0.3555166292926956,0.3555166292926956,0.07815897056276035,normal
r_0091,0.8027553072047853,0.8777343530039833,0.9719701679481546,0.09541681452865582,0.05663690377613718,415.9859042692151,8.700390833079942,-0.041016060082774634,0.041016060082774634,0.09719701679481546,normal
r_0092,0.25283568408896456,0.35712707815722916,1.0812114746580541,0.5971616316979564,0.4471772193999848,128.24867544947224,7.002800115549777,0.11264872806962015,0.11264872806962015,0.10812114746580541,normal
r_0093,0.0010718678741273159,0.002603384758209108,0.8723632903553897,2.9698587454957686,2.5844616421025917,35.30259326647612,5.141702260119429,-0.1969990332265923,0.1969990332265923,0.08723632903553898,normal
r_0095,0.29375708909778236,0.39749993205536616,1.0722583827558656,0.5320116439750185,0.4006629412414281,5862.385651791279,12.517272162212908,0.1006525947918815,0.1006525947918815,0.10722583827558656,normal
r_0096,0.1639025925969645,0.24472960340673935,0.9010261241854073,0.7854141767427997,0.6113134935882593,1207.2457301358872,10.237503645565345,-0.1503591590079805,0.1503591590079805,0.09010261241854073,normal
r_0097,0.5527489715020276,0.6570012125852023,1.0530121027980295,0.25747205683863716,0.18243382888987492,245.18117480123493,7.937704401823319,0.07452201807906729,0.07452201807906729,0.10530121027980295,normal
r_0099,0.005991658216956616,0.013524892174710926,1.1333409444002467,2.2224529681262224,1.8688661885588953,508.30171120963263,8.98954127743595,0.18058193424031047,0.18058193424031047,0.11333409444002467,normal
r_0100,0.34607179807252764,0.44653352477990027,0.7945411809432915,0.46083379059468654,0.3501459296525876,8.12175734377562,3.0217919240658326,-0.3318060987207501,0.3318060987207501,0.07945411809432915,normal
r_0101,0.34607179807252764,0.44653352477990027,0.7945411809432915,0.46083379059468654,0.3501459296525876,8.12175734377562,3.0217919240658326,-0.3318060987207501,0.3318060987207501,0.07945411809432915,normal
r_0102,0.34607179807252764,0.44653352477990027,0.7945411809432915,0.46083379059468654,0.3501459296525876,8.12175734377562,3.0217919240658326,-0.3318060987207501,0.3318060987207501,0.07945411809432915,normal
r_0103,0.7513811211221039,0.8267245286225989,0.9809246663404867,0.12413972103134609,0.08263917681832521,1285.8858388278352,10.32854685029236,-0.02778575117501576,0.02778575117501576,0.09809246663404866,normal
r_0104,0.7513811211221039,0.8267245286225989,0.9809246663404867,0.12413972103134609,0.08263917681832521,1285.8858388278352,10.32854685029236,-0.02778575117501576,0.02778575117501576,0.09809246663404866,normal
r_0105,0.34607179807252764,0.44653352477990027,0.7945411809432915,0.46083379059468654,0.3501459296525876,8.12175734377562,3.0217919240658326,-0.3318060987207501,0.3318060987207501,0.07945411809432915,normal
r_0106,0.34607179807252764,0.44653352477990027,0.7945411809432915,0.46083379059468654,0.3501459296525876,8.12175734377562,3.0217919240658326,-0.3318060987207501,0.3318060987207501,0.07945411809432915,normal
r_0107,0.34607179807252764,0.44653352477990027,0.7945411809432915,0.46083379059468654,0.3501459296525876,8.12175734377562,3.0217919240658326,-0.3318060987207501,0.3318060987207501,0.07945411809432915,normal
r_0108,0.02663281550541911,0.04718449099882216,0.9068924868388684,1.5745829194103769,1.3262007255279162,18.15724023228528,4.182473035084451,-0.14099656717456838,0.14099656717456838,0.09068924868388684,normal
r_0109,0.023710697772054076,0.043199151860301745,0.7885197464136201,1.6250556651658998,1.3645247797130207,100.1888914830225,6.64657874730205,-0.34278121089719793,0.34278121089719793,0.07885197464136201,normal
r_0111,0.002996613049308063,0.007036361953098291,0.4685088960274779,2.523369333597545,2.1526518283689025,113.21521781002699,6.822924080660744,-1.093851652909246,1.093851652909246,0.04685088960274779,down
r_0112,0.0052269611982415426,0.011877151669751226,0.7497009076917841,2.2817507238265144,1.9252876976061446,673.7725631339347,9.396117871074207,-0.41561294601404125,0.41561294601404125,0.0749700907691784,normal
r_0113,0.5045331876561241,0.609221933040843,0.81984212287777,0.29711026105864924,0.2152244697037855,14.729040169123596,3.8805915138311513,-0.2865819784134882,0.2865819784134882,0.081984212287777,normal
r_0114,0.0052269611982415426,0.011877151669751226,0.7497009076917841,2.2817507238265144,1.9252876976061446,673.7725631339347,9.396117871074207,-0.41561294601404125,0.41561294601404125,0.0749700907691784,normal
r_0115,0.4170262652575828,0.5149845968084287,1.1531420902976106,0.37983659131590286,0.28820576051442826,202.25387212263809,7.660023512893033,0.20557029298758098,0.20557029298758098,0.11531420902976106,normal
r_0116,0.00011093479838627433,0.00029467970521208887,0.3603132462711937,3.954932201582287,3.5306497732708904,209.96664154700642,7.714016327677939,-1.472676404048336,1.472676404048336,0.036031324627119374,down
r_0117,0.061989164149316656,0.10466681929949609,0.7314625999799304,1.2076842195572313,0.9801909733259324,10.29739765159699,3.364207881859032,-0.45114399430060464,0.45114399430060464,0.07314625999799304,normal
r_0118,0.7217221859454869,0.7971407687335369,1.0639343412814233,0.1416299441609985,0.09846497887252446,163.18924871252995,7.350402202108338,0.08940912035928543,0.08940912035928543,0.10639343412814233,normal
r_0119,0.009480376799339154,0.020873415730420324,1.1559124379211505,2.0231744012039434,1.6804064770729288,25.784510001448034,4.688432724283405,0.2090321156919893,0.2090321156919893,0.11559124379211505,normal
r_0120,0.004514463631692374,0.010294306367398183,0.7341744593288264,2.345393841282647,1.9874029109167652,3.324296947194851,1.73304925849543,-0.44580516846483614,0.44580516846483614,0.07341744593288264,normal
r_0121,0.004514463631692374,0.010294306367398183,0.7341744593288264,2.345393841282647,1.9874029109167652,3.324296947194851,1.73304925849543,-0.44580516846483614,0.44580516846483614,0.07341744593288264,normal
r_0122,0.004514463631692374,0.010294306367398183,0.7341744593288264,2.345393841282647,1.9874029109167652,3.324296947194851,1.73304925849543,-0.44580516846483614,0.44580516846483614,0.07341744593288264,normal
r_0123,0.004514463631692374,0.010294306367398183,0.7341744593288264,2.345393841282647,1.9874029109167652,3.324296947194851,1.73304925849543,-0.44580516846483614,0.44580516846483614,0.07341744593288264,normal
r_0124,0.004514463631692374,0.010294306367398183,0.7341744593288264,2.345393841282647,1.9874029109167652,3.324296947194851,1.73304925849543,-0.44580516846483614,0.44580516846483614,0.07341744593288264,normal
r_0125,0.004514463631692374,0.010294306367398183,0.7341744593288264,2.345393841282647,1.9874029109167652,3.324296947194851,1.73304925849543,-0.44580516846483614,0.44580516846483614,0.07341744593288264,normal
r_0126,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0127,0.16973285745543268,0.2495488196323576,0.8362692219468139,0.7702340773623733,0.602844480008903,288.5614981725837,8.172735008311383,-0.25796062789125,0.25796062789125,0.08362692219468139,normal
r_0128,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0129,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0130,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0131,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0132,0.16973285745543268,0.2495488196323576,0.8362692219468139,0.7702340773623733,0.602844480008903,288.5614981725837,8.172735008311383,-0.25796062789125,0.25796062789125,0.08362692219468139,normal
r_0133,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0134,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0135,0.2777662381435943,0.38215396002878516,1.0787826449838682,0.5563205429000657,0.4177616357264262,38.406118200422426,5.263264249435686,0.1094042173821985,0.1094042173821985,0.10787826449838682,normal
r_0137,0.0017589834736640216,0.004191376596713026,1.2360758753955483,2.754738240889462,2.377643315895704,46.969088902161204,5.553639703618632,0.30576730448590217,0.30576730448590217,0.12360758753955484,normal
r_0138,0.38286294442586144,0.4760077422670404,0.8827185504701375,0.41695666501855133,0.32238598342129676,85.2153388029818,6.413041234531442,-0.17997457838027817,0.17997457838027817,0.08827185504701375,normal
r_0139,0.029881291506206224,0.05252377166979156,0.8447797503548357,1.5246006357088053,1.2796440952907713,246.90093843503007,7.947788509742625,-0.2433528416455306,0.2433528416455306,0.08447797503548357,normal
r_0140,0.38286294442586144,0.4760077422670404,0.8827185504701375,0.41695666501855133,0.32238598342129676,85.2153388029818,6.413041234531442,-0.17997457838027817,0.17997457838027817,0.08827185504701375,normal
r_0142,0.036863088095986755,0.06390342477939676,1.1167496131993946,1.4334082858594863,1.1944758660522903,441.81646357248155,8.787303369155623,0.1593057549452551,0.1593057549452551,0.11167496131993945,normal
r_0143,0.19086795223289357,0.2780843862669546,1.063393156159698,0.7192669858903266,0.5558233949850557,70.27108618930671,6.134859293546103,0.08867508659241308,0.08867508659241308,0.1063393156159698,normal
r_0144,0.7206421944183712,0.7961662872216133,1.0259214428335712,0.14228031303417438,0.09899621608073628,1256.1573861456432,10.294801517989434,0.0369202646940447,0.0369202646940447,0.10259214428335713,normal
r_0145,0.06513213628170314,0.1093251140076689,0.8902292971026404,1.186204677082479,0.9612800610869181,49.232025998471975,5.62152520553075,-0.16775111477883334,0.16775111477883334,0.08902292971026404,normal
r_0146,0.0008773117691674478,0.0021450725527852534,0.671155408481418,3.056846044527001,2.6685580140893235,476.0852498324932,8.895076121497874,-0.5752812284835568,0.5752812284835568,0.0671155408481418,normal
r_0147,0.07039451003488614,0.11699492030973442,1.1189282519527641,1.1524612095301165,0.9318329940601913,36.76007341890128,5.2000677429337605,0.1621175306212528,0.1621175306212528,0.11189282519527641,normal
r_0148,0.9227240293483561,0.9692710327243496,1.0054354485836552,0.03492816945327508,0.013554766233037498,778.4254177597195,9.60441500867741,0.00782046006424738,0.00782046006424738,0.10054354485836552,normal
r_0149,0.015019520587058764,0.02914872742365573,0.8689878469288549,1.8233439294968172,1.5353804009374972,26.320046516535307,4.718090133698948,-0.2025920942551386,0.2025920942551386,0.08689878469288549,normal
r_0150,0.015019520587058764,0.02914872742365573,0.8689878469288549,1.8233439294968172,1.5353804009374972,26.320046516535307,4.718090133698948,-0.2025920942551386,0.2025920942551386,0.08689878469288549,normal
r_0151,0.03694195234617851,0.06398505036475736,0.7312398939066842,1.432480156249147,1.193921483867688,363.0864582323648,8.504169313784148,-0.45158331391792084,0.45158331391792084,0.07312398939066841,normal
r_0152,0.03694195234617851,0.06398505036475736,0.7312398939066842,1.432480156249147,1.193921483867688,363.0864582323648,8.504169313784148,-0.45158331391792084,0.45158331391792084,0.07312398939066841,normal
r_0153,0.03121418823973213,0.054747184687021465,0.7489255974448643,1.5056479549050148,1.2616382090235192,284.40214157950606,8.151788518425795,-0.41710569466667635,0.41710569466667635,0.07489255974448643,normal
r_0154,0.06879317470899167,0.11452257732662649,0.7486723003668423,1.1624546480037736,0.9411088867582216,222.59855626727477,7.798300425433943,-0.4175937167750842,0.4175937167750842,0.07486723003668423,normal
r_0155,0.10086434320270253,0.16188948189608732,1.107163689194683,0.9962623351223885,0.7907813668295675,37.899069949093146,5.244090539687562,0.14686853389130838,0.14686853389130838,0.1107163689194683,normal
r_0156,0.08062984504228422,0.13166925627951281,0.6382529925771663,1.093504174844645,0.8805156174969262,58.81218201863939,5.878043112492665,-0.6477996978740582,0.6477996978740582,0.06382529925771663,normal
r_0157,0.06049139711993557,0.10230947341536352,0.8861333331028265,1.218306384835159,0.9900841506326072,122.88572027885712,6.941173469359995,-0.17440430295385742,0.17440430295385742,0.08861333331028265,normal
r_0158,0.038700712976286605,0.06685876068447283,0.8694245530846483,1.4122810339781235,1.1748416778912687,62.99578079240316,5.977183300742544,-0.20186725609989195,0.20186725609989195,0.08694245530846482,normal
r_0159,0.038700712976286605,0.06685876068447283,0.8694245530846483,1.4122810339781235,1.1748416778912687,62.99578079240316,5.977183300742544,-0.20186725609989195,0.20186725609989195,0.08694245530846482,normal
r_0160,0.038700712976286605,0.06685876068447283,0.8694245530846483,1.4122810339781235,1.1748416778912687,62.99578079240316,5.977183300742544,-0.20186725609989195,0.20186725609989195,0.08694245530846482,normal
r_0161,0.038700712976286605,0.06685876068447283,0.8694245530846483,1.4122810339781235,1.1748416778912687,62.99578079240316,5.977183300742544,-0.20186725609989195,0.20186725609989195,0.08694245530846482,normal
r_0162,0.038700712976286605,0.06685876068447283,0.8694245530846483,1.4122810339781235,1.1748416778912687,62.99578079240316,5.977183300742544,-0.20186725609989195,0.20186725609989195,0.08694245530846482,normal
r_0163,0.06398721119156373,0.10749958259008224,0.02463467832003081,1.1939068176400691,0.9685932220662914,17.259779837270337,4.109342156756254,-5.343165556733368,5.343165556733368,0.002463467832003081,normal
r_0164,0.43029863325231843,0.528941573903262,1.1508749575669308,0.36623003335485776,0.27659229683580705,376.21830936654226,8.5554262517925,0.2027310933330008,0.2027310933330008,0.11508749575669308,normal
r_0165,0.9563868208658851,0.9725681130371009,1.0067198638814299,0.01936641714917199,0.01207997346725271,480.30655890774455,8.907811699451587,0.009662285912124117,0.009662285912124117,0.10067198638814298,normal
r_0166,0.3676610522407233,0.46690982572481643,0.8833851839916224,0.43455237419104975,0.33076698661070686,4460.507042947063,12.122992000809235,-0.17888545897868754,0.17888545897868754,0.08833851839916224,normal
